Date,Open,High,Low,Close,Adj Close,Volume
2007-11-30,241.512497,254.500000,241.512497,253.050003,184.542862,5334612
2007-12-03,254.000000,266.500000,252.600006,262.475006,191.416245,6516348
2007-12-04,262.475006,262.500000,256.262512,257.424988,187.733368,1783824
2007-12-05,257.500000,261.250000,255.125000,258.299988,188.371582,2069240
2007-12-06,260.000000,262.924988,257.799988,258.887512,188.800003,4163452
2007-12-07,260.000000,268.012512,256.562500,265.649994,193.731613,4805808
2007-12-10,267.524994,268.500000,257.500000,258.899994,188.809021,3864020
2007-12-11,262.250000,262.250000,256.312500,260.325012,189.848343,2907456
2007-12-12,257.049988,265.000000,256.524994,263.350006,192.054367,3718608
2007-12-13,262.424988,265.524994,256.924988,257.399994,187.715179,4645736
2007-12-14,253.824997,263.750000,253.824997,260.100006,189.684250,2720436
2007-12-17,268.100006,268.100006,251.250000,253.100006,184.579330,3203328
2007-12-18,252.500000,260.000000,250.824997,251.225006,183.211945,3845860
2007-12-19,253.000000,257.200012,252.000000,256.125000,186.785339,2671020
2007-12-20,257.375000,263.487488,255.750000,261.337494,190.586685,3036020
2007-12-24,270.000000,280.000000,262.500000,277.424988,202.318832,4655664
2007-12-26,278.750000,279.924988,271.537506,275.075012,200.605087,2905996
2007-12-27,276.274994,280.000000,271.637512,277.687500,202.510315,4008568
2007-12-28,275.000000,275.000000,265.000000,270.537506,197.296005,2196596
2007-12-31,270.750000,274.012512,263.000000,269.350006,196.429977,2156168
2008-01-01,269.250000,269.250000,263.000000,263.637512,192.264008,928388
2008-01-02,265.000000,265.250000,257.875000,262.500000,191.434509,2864924
2008-01-03,257.524994,261.250000,251.337494,252.762497,184.333160,5168280
2008-01-04,252.762497,255.725006,250.574997,251.300003,183.266617,2318868
2008-01-07,250.000000,252.199997,243.125000,243.899994,177.869934,3647344
2008-01-08,245.000000,248.000000,242.324997,246.962494,180.103394,3207732
2008-01-09,248.699997,251.500000,247.475006,249.074997,181.643997,2450128
2008-01-10,249.500000,252.375000,240.500000,245.412506,178.972992,3342376
2008-01-11,228.837494,251.000000,228.837494,247.437500,180.449783,2149188
2008-01-14,249.949997,249.949997,238.899994,240.287506,175.235458,4158864
2008-01-15,241.250000,242.000000,233.500000,235.000000,171.379410,2935588
2008-01-16,235.000000,241.675003,231.250000,236.237503,172.281906,3131956
2008-01-17,241.449997,241.500000,229.750000,230.675003,168.225327,6302096
2008-01-18,232.375000,235.000000,224.274994,225.800003,164.670135,4333816
2008-01-21,226.000000,226.175003,201.312500,207.762497,151.515808,4840032
2008-01-22,203.675003,247.500000,181.250000,200.062500,145.900436,6376872
2008-01-23,214.750000,222.500000,201.250000,217.987503,159.570877,5359120
2008-01-24,217.500000,222.000000,206.437500,210.812500,154.318665,2013336
2008-01-25,213.250000,224.425003,212.524994,221.149994,161.885880,2243116
2008-01-28,217.500000,217.500000,206.250000,213.574997,156.340820,2485660
2008-01-29,214.000000,221.149994,213.750000,216.925003,158.793106,3258712
2008-01-30,220.500000,223.000000,215.000000,217.462494,159.186539,3032856
2008-01-31,217.500000,222.500000,208.837494,218.437500,159.900208,5966956
2008-02-01,221.250000,235.274994,218.324997,232.375000,170.102798,4169520
2008-02-04,236.250000,247.250000,234.750000,243.912506,178.548462,3730520
2008-02-05,240.000000,243.750000,233.912506,238.762497,174.778564,1722872
2008-02-06,232.500000,232.500000,223.625000,226.524994,165.820496,4007952
2008-02-07,226.524994,226.524994,217.762497,219.762497,160.870209,2574652
2008-02-08,221.000000,231.250000,220.000000,224.600006,164.411301,2576820
2008-02-11,224.600006,233.000000,215.024994,226.524994,165.820496,3200988
2008-02-12,226.250000,231.250000,215.000000,216.162506,158.234970,5161328
2008-02-13,218.750000,224.250000,212.824997,217.237503,159.021912,2185376
2008-02-14,221.250000,225.000000,215.250000,218.449997,159.909454,2246480
2008-02-15,215.000000,221.762497,215.000000,218.175003,159.708130,2213044
2008-02-18,218.175003,218.750000,212.500000,213.300003,156.139542,1723160
2008-02-19,214.000000,221.000000,213.750000,218.862503,160.211380,1947288
2008-02-20,219.975006,223.662506,218.312500,221.524994,162.160400,3060624
2008-02-21,224.500000,232.750000,220.500000,228.662506,167.385193,3562052
2008-02-22,230.000000,230.225006,221.250000,225.137497,164.804764,2401516
2008-02-25,232.000000,232.250000,222.562500,225.187500,164.841385,3255460
2008-02-26,231.000000,231.000000,223.750000,224.600006,164.411301,4999584
2008-02-27,227.000000,228.712494,218.512497,219.387497,160.595703,2364056
2008-02-28,221.250000,222.500000,218.000000,220.225006,161.208710,5579004
2008-02-29,220.000000,222.925003,215.875000,219.350006,160.568222,3416480
2008-03-03,216.500000,217.175003,210.000000,212.149994,155.297684,3141328
2008-03-04,214.500000,217.500000,211.774994,214.699997,157.164398,3010532
2008-03-05,211.250000,220.699997,211.250000,218.824997,160.183960,2209348
2008-03-07,215.649994,216.524994,210.562500,211.537506,154.849350,1996828
2008-03-10,211.537506,213.500000,207.500000,208.412506,152.561798,2494168
2008-03-11,210.000000,210.000000,205.000000,205.875000,150.704315,4043520
2008-03-12,209.750000,212.500000,202.562500,205.887497,150.713425,1884412
2008-03-13,203.750000,203.750000,190.250000,194.925003,142.688675,3408600
2008-03-14,195.000000,203.225006,187.500000,200.962494,147.108215,2216056
2008-03-17,193.750000,199.425003,192.187500,197.962494,144.912186,1958904
2008-03-18,197.500000,207.199997,192.500000,204.425003,149.642868,3596080
2008-03-19,207.000000,210.000000,201.387497,202.862503,148.499130,4361924
2008-03-24,202.862503,209.375000,202.862503,205.925003,150.740936,3301984
2008-03-25,210.000000,224.962494,208.750000,219.125000,160.403549,2928896
2008-03-26,235.000000,235.000000,212.887497,219.587494,160.742065,2171768
2008-03-27,218.000000,219.000000,210.274994,213.125000,156.011444,6151152
2008-03-28,213.250000,218.675003,213.000000,217.762497,159.406158,3633696
2008-03-31,217.762497,217.762497,199.250000,202.612503,148.315994,4051860
2008-04-01,205.000000,213.225006,202.500000,208.087494,152.323853,2086728
2008-04-02,212.500000,217.250000,212.312500,212.812500,155.782623,1428844
2008-04-03,212.500000,223.000000,212.500000,221.350006,162.032288,3287172
2008-04-04,221.500000,222.475006,215.012497,218.225006,159.744675,2020844
2008-04-07,223.750000,230.024994,219.550003,226.024994,165.454453,3659528
2008-04-08,226.250000,226.750000,218.750000,221.837494,162.389160,4055352
2008-04-09,220.000000,223.000000,217.250000,219.062500,160.357803,1482600
2008-04-10,220.000000,229.912506,219.250000,224.887497,164.621750,2925932
2008-04-11,225.762497,231.250000,223.312500,227.000000,166.168198,2189264
2008-04-15,230.500000,246.250000,220.100006,243.537506,178.273911,5703772
2008-04-16,246.250000,250.500000,240.500000,242.975006,177.862137,6438768
2008-04-17,249.925003,252.500000,244.887497,250.225006,183.169327,3999556
2008-04-21,252.250000,258.750000,246.649994,248.350006,181.796799,3399296
2008-04-22,246.237503,246.237503,220.500000,221.800003,162.361710,13785196
2008-04-23,221.750000,226.425003,220.012497,222.287506,162.718506,6326156
2008-04-24,226.000000,226.225006,216.000000,222.687500,163.011337,15290096
2008-04-25,228.000000,228.000000,221.250000,222.324997,162.745956,6828568
2008-04-28,202.250000,224.000000,180.000000,220.425003,161.355225,6598136
2008-04-29,220.512497,232.500000,217.537506,227.637497,166.634888,16209848
2008-04-30,229.024994,233.937500,226.625000,230.250000,168.547211,9487980
2008-05-02,231.250000,240.500000,231.000000,235.937500,172.710617,5298780
2008-05-05,236.250000,237.375000,230.287506,231.862503,169.727692,3613764
2008-05-06,227.500000,237.500000,218.149994,234.262497,171.484467,3982796
2008-05-07,237.500000,244.975006,237.500000,241.687500,176.919708,12585540
2008-05-08,241.225006,241.250000,229.500000,236.750000,173.305344,10845832
2008-05-09,239.750000,239.750000,227.500000,229.250000,167.815216,4492296
2008-05-12,229.250000,233.712494,227.574997,231.725006,169.626968,3898508
2008-05-13,232.500000,235.350006,222.250000,226.262497,165.628265,4462876
2008-05-14,226.250000,244.737503,222.787506,242.787506,177.724930,9373188
2008-05-15,243.250000,250.500000,240.024994,246.187500,180.213760,7177896
2008-05-16,248.500000,248.500000,242.125000,245.262497,179.536636,3838648
2008-05-20,243.750000,247.500000,236.812500,239.024994,174.970703,4946904
2008-05-21,232.000000,242.000000,228.750000,241.274994,176.617722,3140184
2008-05-22,239.125000,246.375000,237.750000,240.287506,175.894852,5445200
2008-05-23,243.725006,244.925003,231.524994,233.100006,170.633530,5401384
2008-05-26,230.000000,240.725006,229.000000,238.862503,174.851746,5457272
2008-05-27,245.000000,248.500000,236.500000,242.225006,177.313171,5682072
2008-05-28,242.524994,253.812500,242.524994,252.362503,184.733978,5469588
2008-05-29,252.250000,257.087494,246.000000,248.662506,182.025574,8258940
2008-05-30,247.750000,262.250000,244.500000,259.787506,190.169312,15485284
2008-06-02,253.750000,264.350006,241.250000,245.962494,180.049057,7054764
2008-06-03,240.000000,247.500000,234.537506,243.787506,178.456970,4900256
2008-06-04,247.449997,247.449997,236.587494,239.187500,175.089706,3787856
2008-06-05,241.024994,249.199997,241.000000,245.462494,179.683060,5905256
2008-06-06,247.500000,249.662506,239.449997,241.550003,176.819031,4137784
2008-06-09,225.562500,241.225006,222.500000,228.524994,167.284576,6140140
2008-06-10,227.500000,229.750000,216.750000,219.750000,160.861038,6155372
2008-06-11,222.500000,227.500000,220.000000,222.587494,162.938187,4113368
2008-06-12,223.500000,225.600006,214.250000,222.062500,162.553879,2464004
2008-06-13,220.000000,230.475006,220.000000,227.399994,166.460968,6732432
2008-06-16,229.750000,232.000000,225.812500,227.699997,166.680573,6541784
2008-06-17,226.250000,231.750000,226.250000,230.324997,168.602158,3504824
2008-06-18,230.199997,230.250000,222.750000,225.225006,165.768463,6431336
2008-06-19,220.062500,224.500000,220.000000,222.000000,163.394852,3289068
2008-06-20,224.975006,224.975006,210.387497,215.962494,158.951187,8157760
2008-06-23,215.962494,219.862503,210.750000,214.612503,157.957535,3572312
2008-06-24,212.500000,216.925003,205.850006,211.100006,155.372330,9287176
2008-06-25,210.000000,221.250000,207.824997,219.199997,161.334045,5914196
2008-06-26,221.000000,224.500000,215.100006,220.337494,162.171280,7028316
2008-06-27,220.337494,220.337494,212.787506,216.375000,159.254715,6260948
2008-06-30,217.750000,219.500000,212.500000,214.550003,157.911575,3258044
2008-07-01,216.250000,218.000000,208.762497,211.925003,155.979507,5059616
2008-07-02,212.500000,222.000000,210.000000,219.125000,161.278809,8141112
2008-07-03,220.250000,220.250000,205.137497,214.162506,157.626312,4172528
2008-07-04,217.475006,217.512497,208.875000,211.125000,155.390732,3939584
2008-07-07,211.250000,216.000000,208.000000,213.062500,156.816772,1794132
2008-07-08,207.537506,211.250000,204.500000,207.550003,152.759430,3947624
2008-07-09,212.500000,222.487503,212.500000,219.187500,161.324783,3578548
2008-07-10,217.500000,222.250000,213.087494,217.100006,159.788391,3504368
2008-07-11,229.250000,235.750000,196.350006,199.649994,146.944977,5523784
2008-07-14,200.000000,200.000000,190.250000,191.962494,141.286835,4559896
2008-07-15,191.962494,196.612503,184.287506,187.662506,138.122025,4509844
2008-07-16,188.662506,193.412506,178.975006,182.024994,133.972748,5739900
2008-07-17,183.750000,196.725006,182.512497,195.812500,144.120605,10350716
2008-07-18,195.000000,200.500000,187.250000,198.462494,146.070938,8339496
2008-07-21,199.750000,203.750000,195.750000,203.199997,149.557755,3582068
2008-07-22,204.000000,210.987503,201.512497,207.962494,153.063080,4241164
2008-07-23,207.500000,217.500000,204.725006,215.137497,158.343948,5971420
2008-07-24,218.625000,218.625000,198.087494,200.637497,147.671783,11742336
2008-07-25,199.800003,212.375000,195.500000,199.800003,147.055328,8842536
2008-07-28,200.000000,204.237503,196.250000,201.562500,148.352585,1969372
2008-07-29,201.675003,203.449997,198.000000,202.237503,148.849426,2472192
2008-07-30,211.500000,211.500000,200.000000,209.737503,154.369476,4420076
2008-07-31,210.000000,210.500000,205.375000,208.437500,153.963242,5195580
2008-08-01,206.250000,214.237503,202.812500,210.162506,155.237503,4011724
2008-08-04,203.750000,210.000000,202.750000,203.837494,150.565399,5238928
2008-08-05,203.850006,208.750000,201.312500,207.425003,153.215378,4768200
2008-08-06,209.975006,217.487503,209.100006,215.137497,158.912216,5009932
2008-08-07,214.750000,217.475006,211.250000,213.337494,157.582642,3072320
2008-08-08,211.237503,214.250000,208.350006,211.274994,156.059158,2086672
2008-08-11,213.000000,214.449997,206.125000,208.487503,154.000183,3405100
2008-08-12,208.750000,210.925003,203.750000,204.812500,151.285645,3323504
2008-08-13,200.000000,209.425003,200.000000,207.074997,152.956818,3697968
2008-08-14,207.250000,211.162506,202.750000,208.300003,153.861679,3741508
2008-08-18,210.000000,213.100006,208.750000,210.387497,155.403625,1956648
2008-08-19,211.125000,212.750000,208.774994,210.312500,155.348236,1953300
2008-08-20,210.675003,212.250000,208.750000,210.399994,155.412857,1127256
2008-08-21,209.000000,210.500000,203.800003,204.462494,151.027084,1976516
2008-08-22,204.750000,206.187500,200.875000,204.750000,151.239426,2645284
2008-08-25,206.000000,208.750000,204.000000,204.550003,151.091782,942244
2008-08-26,202.487503,209.237503,202.487503,208.512497,154.018631,2205004
2008-08-27,205.024994,209.000000,203.274994,204.612503,151.137863,2131788
2008-08-28,205.000000,206.062500,195.662506,198.087494,146.318207,6580688
2008-08-29,200.000000,204.987503,200.000000,203.050003,149.983765,1998500
2008-09-01,203.750000,205.000000,201.750000,203.737503,150.491592,1527432
2008-09-02,203.737503,213.250000,203.737503,212.199997,156.742462,2647848
2008-09-04,211.250000,213.699997,208.087494,211.050003,155.892960,2461676
2008-09-05,212.500000,212.500000,206.250000,209.600006,154.821960,2445368
2008-09-08,215.000000,218.600006,210.500000,214.175003,158.201279,5170432
2008-09-09,213.750000,217.925003,210.000000,216.199997,159.697067,2815328
2008-09-10,215.287506,217.550003,212.024994,212.725006,157.130264,3063456
2008-09-11,212.725006,217.000000,207.250000,209.175003,154.507996,1908976
2008-09-12,216.250000,216.250000,200.237503,202.637497,149.679047,3573964
2008-09-15,195.000000,199.750000,186.250000,190.149994,140.455124,8550948
2008-09-16,187.375000,187.750000,181.250000,187.212494,138.285324,5072364
2008-09-17,187.000000,191.162506,182.000000,182.524994,134.822876,4200868
2008-09-18,182.000000,187.250000,167.750000,180.287506,133.170166,6357104
2008-09-19,194.925003,194.925003,182.524994,191.712494,141.609253,9544368
2008-09-22,217.000000,217.000000,188.250000,191.699997,141.600082,4472944
2008-09-23,178.837494,191.925003,178.837494,180.250000,133.142517,2966120
2008-09-24,181.137497,187.000000,172.574997,178.262497,131.674377,7380724
2008-09-25,178.274994,179.962494,167.762497,172.100006,127.122414,15122632
2008-09-26,175.000000,175.000000,166.550003,169.050003,124.869522,4217244
2008-09-29,169.699997,169.699997,153.000000,155.000000,114.491425,5578636
2008-09-30,148.000000,169.175003,147.500000,166.399994,122.912048,8391372
2008-10-01,167.399994,171.225006,161.337494,167.937500,124.047722,6017916
2008-10-03,166.237503,166.237503,160.587494,164.375000,121.416290,4172404
2008-10-06,162.812500,162.812500,150.000000,154.750000,114.306725,5882984
2008-10-07,157.787506,166.250000,141.500000,143.975006,106.347755,8884604
2008-10-08,138.750000,140.737503,127.000000,136.649994,100.937073,8301380
2008-10-10,135.000000,137.500000,120.099998,131.199997,96.911430,13742076
2008-10-13,131.987503,150.725006,131.199997,143.212494,105.784523,13866024
2008-10-14,149.750000,154.850006,145.337494,148.175003,109.450073,7424624
2008-10-15,146.250000,147.162506,133.824997,135.774994,100.290779,5308752
2008-10-16,131.250000,132.175003,116.974998,123.750000,91.408447,8031800
2008-10-17,125.000000,132.250000,111.250000,113.462502,83.809555,9743540
2008-10-20,124.162498,126.250000,113.812500,122.837502,90.734444,12413060
2008-10-21,134.600006,141.975006,123.337502,139.774994,103.245377,11804900
2008-10-22,138.750000,138.750000,127.775002,136.662506,100.946365,6020668
2008-10-23,131.162506,147.000000,125.312500,136.824997,101.066376,10501016
2008-10-24,125.925003,134.100006,110.000000,124.712502,92.119408,8479936
2008-10-27,120.250000,129.500000,103.837502,124.187500,91.731628,8972576
2008-10-29,140.500000,143.750000,132.562500,135.199997,100.472824,10955572
2008-10-31,142.250000,148.750000,132.437500,134.375000,99.859756,10375980
2008-11-03,139.987503,145.750000,131.762497,136.850006,101.699028,7532020
2008-11-04,149.149994,149.149994,122.500000,127.125000,94.471977,9422540
2008-11-05,128.750000,137.225006,125.000000,126.599998,94.081818,9233164
2008-11-06,132.125000,132.125000,120.525002,125.050003,92.929932,7861916
2008-11-07,125.000000,133.750000,121.437500,131.287506,97.565331,5877720
2008-11-10,137.475006,138.125000,128.762497,136.612503,101.522499,4099016
2008-11-11,135.500000,136.937500,130.000000,132.212494,98.252693,6498776
2008-11-12,132.212494,138.612503,128.762497,133.725006,99.376724,7742044
2008-11-14,136.250000,137.125000,130.875000,132.712494,98.624260,6617464
2008-11-17,132.250000,134.250000,126.375000,129.750000,96.422691,8090972
2008-11-18,130.000000,130.000000,120.000000,120.787498,89.762276,9755152
2008-11-19,122.500000,124.000000,117.925003,120.662498,89.669395,8175088
2008-11-20,120.000000,120.000000,115.000000,118.250000,87.876572,5016448
2008-11-21,117.425003,129.250000,115.000000,126.612503,94.091141,6845692
2008-11-24,126.000000,132.912506,122.562500,129.975006,96.589920,8370556
2008-11-25,129.774994,134.987503,125.012497,126.000000,93.635948,5774020
2008-11-26,125.812500,132.500000,124.287498,131.862503,97.992577,6135556
2008-11-27,131.862503,131.862503,131.862503,131.862503,97.992577,0
2008-11-28,129.500000,142.000000,129.500000,139.850006,103.928497,12138064
2008-12-01,139.850006,148.437500,139.087494,141.037506,104.810921,11958704
2008-12-02,142.500000,142.500000,130.762497,133.212494,98.995834,6658808
2008-12-03,134.087494,137.925003,130.399994,133.699997,99.358116,9997992
2008-12-04,133.750000,138.425003,125.837502,137.350006,102.070602,8256508
2008-12-05,134.600006,136.324997,129.562500,130.449997,96.942879,7105448
2008-12-08,133.750000,136.562500,128.100006,130.562500,97.026505,7621404
2008-12-10,137.449997,139.199997,132.375000,135.262497,100.519257,8088380
2008-12-11,137.425003,137.425003,125.500000,126.912498,94.314041,7300252
2008-12-12,127.487503,127.487503,118.812500,120.324997,89.418587,7121036
2008-12-15,125.500000,125.500000,116.812500,117.412498,87.254181,5997716
2008-12-16,117.500000,121.224998,116.250000,119.837502,89.056290,5847868
2008-12-17,121.337502,123.000000,118.000000,119.324997,88.675476,6476068
2008-12-18,118.724998,128.524994,118.000000,127.625000,94.843536,5723936
2008-12-19,125.750000,133.500000,123.525002,128.387497,95.410149,4943988
2008-12-22,129.875000,129.875000,125.849998,127.637497,94.852806,4106852
2008-12-23,123.800003,127.900002,123.062500,125.150002,93.004234,3567120
2008-12-24,124.175003,126.187500,118.062500,119.537498,88.833359,9148436
2008-12-26,116.300003,123.750000,116.300003,117.912498,87.625725,3154564
2008-12-29,119.000000,119.875000,115.000000,119.199997,88.582558,4875608
2008-12-30,121.250000,123.375000,117.500000,120.637497,89.650818,3522528
2008-12-31,123.074997,123.074997,118.062500,119.474998,88.786911,2543696
2009-01-02,124.262497,127.175003,123.537498,124.574997,92.576950,5375740
2009-01-05,125.500000,130.750000,124.500000,128.812500,95.726021,4829776
2009-01-06,128.750000,130.500000,124.562500,126.599998,94.081818,5918992
2009-01-07,129.750000,129.949997,116.150002,126.199997,93.784561,9013828
2009-01-09,124.974998,137.449997,121.250000,134.237503,99.757576,14219980
2009-01-12,127.912498,132.500000,126.275002,128.137497,95.224380,7595416
2009-01-13,124.900002,134.250000,122.050003,131.412506,97.658173,13359808
2009-01-14,132.000000,139.399994,132.000000,134.737503,100.129105,5958904
2009-01-15,130.000000,130.750000,124.587502,127.612503,94.834221,7171524
2009-01-16,127.175003,129.750000,121.625000,125.750000,93.450127,9790076
2009-01-19,129.475006,129.475006,121.824997,125.187500,93.032120,6868376
2009-01-20,123.675003,126.974998,122.500000,124.112503,92.233238,4635196
2009-01-21,122.750000,125.250000,121.250000,123.074997,91.462250,3669860
2009-01-22,123.750000,126.012497,120.787498,124.150002,92.261116,4848136
2009-01-23,122.525002,124.724998,120.824997,121.537498,90.319641,3031220
2009-01-27,122.750000,128.750000,122.750000,124.775002,92.725578,5243956
2009-01-28,118.800003,127.500000,118.800003,126.862503,94.846985,4789396
2009-01-29,128.012497,129.500000,124.025002,128.500000,96.071274,10017036
2009-01-30,126.250000,128.750000,124.574997,127.900002,95.622643,8707524
2009-02-02,127.199997,127.199997,121.787498,122.824997,91.828400,3234692
2009-02-03,123.250000,127.449997,123.250000,124.962502,93.426476,3808560
2009-02-04,125.750000,128.225006,123.250000,124.662498,93.202179,2484756
2009-02-05,125.000000,125.650002,119.562500,120.724998,90.258347,4341548
2009-02-06,122.500000,126.974998,121.750000,125.699997,93.977852,6840388
2009-02-09,125.000000,130.912506,124.162498,128.750000,96.258141,4595224
2009-02-10,129.250000,132.000000,127.750000,131.149994,98.052521,6790772
2009-02-11,129.500000,130.750000,128.000000,128.687500,96.211403,4502732
2009-02-12,128.000000,128.925003,126.025002,127.474998,95.304932,2844372
2009-02-13,127.500000,130.000000,126.750000,127.800003,95.547897,3257208
2009-02-16,126.900002,128.737503,124.500000,125.187500,93.594704,2501996
2009-02-17,124.000000,124.949997,120.000000,121.312500,90.697609,2950388
2009-02-18,120.337502,122.724998,119.250000,120.187500,89.856537,2629412
2009-02-19,120.500000,123.199997,119.750000,122.375000,91.491997,3477072
2009-02-20,121.625000,121.875000,116.074997,118.512497,88.604225,4771388
2009-02-24,117.500000,118.925003,115.125000,117.224998,87.641640,4495532
2009-02-25,117.500000,121.199997,117.500000,120.187500,89.856537,5517928
2009-02-26,120.250000,122.650002,119.250000,120.550003,90.127541,8808288
2009-02-27,120.500000,122.250000,113.812500,120.775002,90.295761,6750148
2009-03-02,118.525002,120.500000,113.699997,114.962502,85.950134,3988944
2009-03-03,113.000000,116.500000,109.837502,111.550003,83.398834,3560896
2009-03-04,112.000000,116.112503,111.550003,115.137497,86.080956,3258300
2009-03-05,116.237503,117.724998,114.500000,115.800003,86.576263,4284496
2009-03-06,115.000000,121.212502,114.412498,120.425003,90.034081,5805604
2009-03-09,117.775002,120.000000,114.750000,115.750000,86.538872,4535184
2009-03-12,115.412498,121.250000,115.412498,119.349998,89.230377,8617456
2009-03-13,118.337502,127.500000,118.337502,126.712502,94.734856,10199700
2009-03-16,127.500000,130.699997,125.599998,129.949997,97.155319,4672896
2009-03-17,128.750000,129.500000,123.262497,124.387497,92.996597,6946172
2009-03-18,125.000000,128.625000,125.000000,126.287498,94.417099,6413800
2009-03-19,126.375000,129.500000,125.400002,128.737503,96.248833,7382584
2009-03-20,132.225006,132.225006,126.375000,127.449997,95.286201,4139380
2009-03-23,131.125000,132.399994,127.750000,129.912506,97.127289,4587312
2009-03-24,130.550003,133.125000,128.050003,130.412506,97.501076,6681544
2009-03-25,125.912498,132.475006,125.912498,131.500000,98.314156,3831616
2009-03-26,128.162506,144.487503,128.162506,139.612503,104.379364,15230328
2009-03-27,134.162506,146.250000,134.162506,143.712494,107.444656,7079424
2009-03-30,133.437500,142.500000,129.500000,130.812500,97.800163,5148188
2009-03-31,131.250000,135.975006,131.250000,134.637497,100.659874,4777672
2009-04-01,134.000000,138.449997,130.125000,136.125000,101.771973,6724568
2009-04-02,136.412506,146.750000,136.412506,144.687500,108.173630,8503764
2009-04-06,146.199997,148.500000,143.925003,144.887497,108.323151,5414580
2009-04-08,146.274994,153.425003,140.250000,151.037506,112.921104,10193512
2009-04-09,153.000000,154.975006,148.562500,150.637497,112.622078,6586724
2009-04-13,151.125000,152.250000,143.800003,148.062500,110.696877,4121008
2009-04-15,137.887497,145.449997,137.512497,144.425003,107.977356,9767236
2009-04-16,145.000000,147.250000,141.800003,143.012497,106.921295,8868964
2009-04-17,144.199997,149.875000,141.274994,143.274994,107.117584,6664024
2009-04-20,138.187500,145.449997,138.187500,140.350006,104.930763,5330200
2009-04-21,144.899994,147.125000,136.250000,137.687500,102.940163,11488980
2009-04-22,140.000000,141.149994,134.287506,135.737503,101.482285,6584924
2009-04-23,137.375000,143.212494,136.300003,142.024994,106.182999,7373712
2009-04-24,139.987503,146.750000,139.987503,145.975006,109.136185,5377524
2009-04-27,145.962494,152.199997,143.125000,150.475006,112.500572,8141124
2009-04-28,149.774994,151.962494,144.087494,149.625000,111.865067,8388692
2009-04-29,150.500000,157.250000,150.500000,155.899994,116.556511,10531292
2009-04-30,155.524994,155.524994,155.524994,155.524994,116.276115,0
2009-05-04,157.750000,174.899994,157.537506,166.600006,124.556213,11142936
2009-05-05,167.250000,168.737503,159.024994,162.750000,121.677780,8822316
2009-05-06,159.562500,162.425003,153.750000,158.837494,118.752655,52522096
